id,intakedate,intakereason,istransfer,sheltercode,identichipnumber,animalname,breedname,basecolour,speciesname,animalage,sexname,location,movementdate,movementtype,istrial,returndate,returnedreason,deceaseddate,deceasedreason,diedoffshelter,puttosleep,isdoa
60147,2018-07-03 16:08:53,Incompatible with owner lifestyle,0,C1807828,981020027253588,Morgan,Domestic Long Hair,Black and Brown,Cat,6 months.,Female,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-07-31 00:00:00,Stray,,Court Order/ Legal,0,0,0
60147,2018-07-03 16:08:53,Incompatible with owner lifestyle,0,C1807828,981020027253588,Morgan,Domestic Long Hair,Black and Brown,Cat,6 months.,Female,Adoptable window colony,2018-08-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60148,2018-07-03 17:07:27,Abandoned,0,C1807829,981020027306107,Shana,Manx/Domestic Short Hair,Black and White,Cat,7 months.,Female,Adoptable Cat Middle Colony,2018-07-09 00:00:00,Foster,0,2018-07-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
60148,2018-07-03 17:07:27,Abandoned,0,C1807829,981020027306107,Shana,Manx/Domestic Short Hair,Black and White,Cat,7 months.,Female,Adoptable Cat Middle Colony,2018-07-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60149,2018-07-03 17:07:27,Abandoned,0,C1807830,981020027303854,Andrew,Domestic Short Hair,Black and White,Cat,7 months.,Male,Adoptable Cat Middle Colony,2018-07-09 00:00:00,Foster,0,2018-07-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
60149,2018-07-03 17:07:27,Abandoned,0,C1807830,981020027303854,Andrew,Domestic Short Hair,Black and White,Cat,7 months.,Male,Adoptable Cat Middle Colony,2018-07-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60150,2018-07-03 17:37:08,Stray,0,C1807831,981020027300067,Leah,Domestic Short Hair,Tabbico,Cat,25 weeks.,Female,Adoptable window colony,2018-07-09 00:00:00,Foster,0,2018-07-27 00:00:00,Stray,,Court Order/ Legal,0,0,0
60150,2018-07-03 17:37:08,Stray,0,C1807831,981020027300067,Leah,Domestic Short Hair,Tabbico,Cat,25 weeks.,Female,Adoptable window colony,2018-07-30 00:00:00,Foster,0,2018-08-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
60150,2018-07-03 17:37:08,Stray,0,C1807831,981020027300067,Leah,Domestic Short Hair,Tabbico,Cat,25 weeks.,Female,Adoptable window colony,2018-08-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60152,2018-07-03 18:26:39,Stray,0,D1807832,981020027317425,Bruce,Bully Breed Mix,Black and White,Dog,1 year 10 months.,Male,Adoptable Dogs,2018-08-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60153,2018-07-04 11:26:00,Stray,0,D1807493,"",Willow,Heeler/Brittany Spaniel,Black and Brown,Dog,1 year 2 months.,Female,Canine intake room,2018-07-05 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60155,2018-07-05 08:37:09,Stray,0,D1807833,"",Ozzy,Boxer/Hound,Brindle,Dog,10 years 4 months.,Male,Dog room C,2018-07-05 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60157,2018-07-05 11:28:46,Stray,0,D1807495,"",Delilah,Chihuahua/Terrier,Black,Dog,8 years 10 months.,Female,Dog room B,2018-07-09 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60158,2018-07-05 12:05:21,Stray,0,C1807834,"",Zarba,Domestic Medium Hair,Tortie,Cat,1 year 0 months.,Female,Cat room C,2018-07-10 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60159,2018-07-05 12:05:21,Stray,0,C1807835,"",Barba,Domestic Short Hair,Black,Cat,99 years 10 months.,Unknown,Cat room C,2018-07-10 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60160,2018-07-05 12:05:21,Stray,0,C1807836,"",Warba,Domestic Short Hair,Orange,Cat,99 years 10 months.,Unknown,Cat room C,2018-07-10 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60161,2018-07-05 13:02:17,Litter relinquishment,0,C1807833,981020027336075,Yukon,Domestic Short Hair,Black,Cat,23 weeks.,Female,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
60161,2018-07-05 13:02:17,Litter relinquishment,0,C1807833,981020027336075,Yukon,Domestic Short Hair,Black,Cat,23 weeks.,Female,Adoptable window colony,2018-09-01 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60162,2018-07-05 13:02:17,Litter relinquishment,0,C1807837,981020027280532,Savannah,Domestic Short Hair,Black,Cat,23 weeks.,Female,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-07-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
60162,2018-07-05 13:02:17,Litter relinquishment,0,C1807837,981020027280532,Savannah,Domestic Short Hair,Black,Cat,23 weeks.,Female,Adoptable window colony,2018-07-23 00:00:00,Foster,0,2018-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
60162,2018-07-05 13:02:17,Litter relinquishment,0,C1807837,981020027280532,Savannah,Domestic Short Hair,Black,Cat,23 weeks.,Female,Adoptable window colony,2018-08-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60163,2018-07-05 13:02:17,Litter relinquishment,0,C1807838,981020027261447,Idaho,Domestic Short Hair,Tortie,Cat,7 months.,Female,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-08-21 00:00:00,Stray,,Court Order/ Legal,0,0,0
60163,2018-07-05 13:02:17,Litter relinquishment,0,C1807838,981020027261447,Idaho,Domestic Short Hair,Tortie,Cat,7 months.,Female,Adoptable window colony,2018-08-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60164,2018-07-05 13:02:17,Litter relinquishment,0,C1807839,981020027236297,Taters,Domestic Short Hair,Tortie,Cat,23 weeks.,Female,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
60164,2018-07-05 13:02:17,Litter relinquishment,0,C1807839,981020027236297,Taters,Domestic Short Hair,Tortie,Cat,23 weeks.,Female,Adoptable window colony,2018-08-23 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60165,2018-07-05 13:02:17,Litter relinquishment,0,C1807840,981020027354352,Theodore,Domestic Short Hair,Orange,Cat,23 weeks.,Male,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-07-20 00:00:00,Stray,,Court Order/ Legal,0,0,0
60165,2018-07-05 13:02:17,Litter relinquishment,0,C1807840,981020027354352,Theodore,Domestic Short Hair,Orange,Cat,23 weeks.,Male,Adoptable window colony,2018-07-23 00:00:00,Foster,0,2018-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
60165,2018-07-05 13:02:17,Litter relinquishment,0,C1807840,981020027354352,Theodore,Domestic Short Hair,Orange,Cat,23 weeks.,Male,Adoptable window colony,2018-09-06 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60166,2018-07-05 13:02:17,Litter relinquishment,0,C1807841,981020027001817,Russett,Domestic Short Hair,Black,Cat,23 weeks.,Male,Adoptable window colony,2018-07-06 00:00:00,Foster,0,2018-08-22 00:00:00,Stray,,Court Order/ Legal,0,0,0
60166,2018-07-05 13:02:17,Litter relinquishment,0,C1807841,981020027001817,Russett,Domestic Short Hair,Black,Cat,23 weeks.,Male,Adoptable window colony,2018-08-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60167,2018-07-05 13:11:01,Litter relinquishment,0,D1807842,981020027349574,Axl,Beagle/Husky,Black and Tan,Dog,1 year 3 months.,Male,Dog room B,2018-07-11 00:00:00,Adoption,0,2019-06-28 00:00:00,Landlord issues,,Court Order/ Legal,0,0,0
60167,2018-07-05 13:11:01,Litter relinquishment,0,D1807842,981020027349574,Axl,Beagle/Husky,Black and Tan,Dog,1 year 3 months.,Male,Dog room B,2019-07-16 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60168,2018-07-05 13:11:01,Litter relinquishment,0,D1807843,981020027348248,Rosie,Beagle/Mix,Black and Tan,Dog,1 year 3 months.,Female,Dog room B,2018-07-11 00:00:00,Adoption,0,2019-06-28 00:00:00,Landlord issues,,Court Order/ Legal,0,0,0
60168,2018-07-05 13:11:01,Litter relinquishment,0,D1807843,981020027348248,Rosie,Beagle/Mix,Black and Tan,Dog,1 year 3 months.,Female,Dog room B,2019-07-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60169,2018-07-05 13:41:36,Litter relinquishment,0,C1807844,981020027332068,Paris,Domestic Short Hair,Calico,Cat,7 months.,Female,Cat Iso,2018-08-06 00:00:00,Foster,0,2018-08-16 00:00:00,Stray,,Court Order/ Legal,0,0,0
60169,2018-07-05 13:41:36,Litter relinquishment,0,C1807844,981020027332068,Paris,Domestic Short Hair,Calico,Cat,7 months.,Female,Cat Iso,2018-09-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60170,2018-07-05 13:41:36,Litter relinquishment,0,C1807845,981020027281857,Lysistrata,Domestic Short Hair,Calico,Cat,7 months.,Female,Adoptable window colony,2018-08-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60171,2018-07-05 13:41:36,Litter relinquishment,0,C1807846,981020027313937,Hermia,Domestic Short Hair,Black,Cat,3 years 3 months.,Female,Adoptable Cat Kennels,2018-09-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60172,2018-07-05 14:38:56,Police Assist,0,C1807496,981020027060470,Deena,Domestic Short Hair,Black and White,Cat,6 years 0 months.,Female,Adoptable Cat Small Colony,2018-08-03 00:00:00,Foster,0,2018-08-18 00:00:00,Stray,,Court Order/ Legal,0,0,0
60172,2018-07-05 14:38:56,Police Assist,0,C1807496,981020027060470,Deena,Domestic Short Hair,Black and White,Cat,6 years 0 months.,Female,Adoptable Cat Small Colony,2018-09-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60173,2018-07-05 14:38:56,Police Assist,0,C1807497,981020027323614,Leena,Domestic Short Hair,White and Black,Cat,6 years 1 month.,Female,Adoptable Cat Small Colony,2018-08-03 00:00:00,Foster,0,2018-08-18 00:00:00,Stray,,Court Order/ Legal,0,0,0
60173,2018-07-05 14:38:56,Police Assist,0,C1807497,981020027323614,Leena,Domestic Short Hair,White and Black,Cat,6 years 1 month.,Female,Adoptable Cat Small Colony,2018-09-21 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60174,2018-07-05 16:14:20,Stray,0,C1807842,981020027058082,Aubrey,Domestic Short Hair,Grey,Cat,9 years 10 months.,Female,Cat Iso,2018-07-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60175,2018-07-05 16:56:59,Moving,0,D18071051,981020027305823,Naruto,German Shepherd Dog,Black and Tan,Dog,10 months.,Male,Adoptable Dogs,2018-07-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60176,2018-07-06 07:59:00,Stray,0,C1807499,981020027322692,Marty,Domestic Short Hair,Orange,Cat,1 year 4 months.,Male,Adoptable Cat Big Colony,2018-08-20 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60177,2018-07-06 08:36:28,Stray,0,C1807500,981020027387769,Christine,Domestic Short Hair,Black and White,Cat,2 years 4 months.,Female,Adoptable Cat Small Colony,2018-08-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60178,2018-07-06 10:00:03,Stray,0,D1807844,029069301,Pearl,Great Pyrenees,White,Dog,8 years 4 months.,Female,Dog room C,2018-07-06 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60179,2018-07-06 10:58:49,Stray,0,D1807501,981020023520895,Wrigley,Labrador Retriever/Bully Breed Mix,Black and Brown,Dog,1 year 9 months.,Male,Dog room A,2018-09-02 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60180,2018-07-06 12:07:28,Stray,0,C1807847,981020027322292,Cleo,Oriental Shorthair,Black,Cat,1 year 4 months.,Female,Adoptable Cat Kennels,2018-08-18 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60181,2018-07-06 12:10:23,Stray,0,C1807848,981020027303359,Lux,Domestic Short Hair,Black and Brown,Cat,6 months.,Female,Adoptable Cat Small Colony,2018-07-28 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60182,2018-07-06 12:10:23,Stray,0,C1807849,981020027332952,Grey,Domestic Short Hair,Black and Brown,Cat,6 months.,Male,Adoptable Cat Small Colony,2018-07-31 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60183,2018-07-06 12:10:23,Stray,0,C1807850,981020027066197,Dex,Domestic Short Hair,Black and White,Cat,6 months.,Male,Adoptable Cat Small Colony,2018-08-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60184,2018-07-06 12:31:17,Stray,0,C1807851,"",Urmey,Domestic Long Hair,Orange,Cat,3 years 10 months.,Male,Cat room B,2018-07-18 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60186,2018-07-06 13:20:52,Stray,0,C1807502,"",Sammy,Domestic Short Hair,"Brown, Black and White",Cat,1 year 4 months.,Male,Cat obs,2018-11-02 00:00:00,Escaped,0,,Stray,,Court Order/ Legal,0,0,0
60188,2018-07-06 13:31:41,Stray,0,C1807852,981020027342851,Carl,Domestic Short Hair,"Brown, Black and White",Cat,6 months.,Male,Adoptable Cat Small Colony,2018-08-03 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60189,2018-07-06 13:50:09,Police Assist,0,D1807504,981020011462197,Dixie,Rat Terrier,Black and White,Dog,6 years 4 months.,Female,Adoptable Dogs,2018-08-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60190,2018-07-06 13:53:20,Police Assist,0,D1807505,981020027310551,Doggo,Wirehaired Terrier/Yorkshire Terrier Yorkie,Black and Brown,Dog,4 years 4 months.,Male,Adoptable Dogs,2018-07-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60192,2018-07-06 17:59:55,Stray,0,C1807853,"",Martin Lawrence,Domestic Short Hair,Grey and White,Cat,33 years 10 months.,Male,Cat room C,2018-07-18 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60193,2018-07-06 21:03:15,Police Assist,0,D1807506,"",Jimmy,Golden Retriever,Golden,Dog,7 years 4 months.,Male,Dog room B,2018-07-07 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60194,2018-07-07 09:21:49,Police Assist,0,C1807507,981020027313845,Wally,Domestic Short Hair,Black and Brown,Cat,2 years 4 months.,Male,Adoptable Cat Big Colony,2018-08-04 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60195,2018-07-07 09:29:34,Stray,0,D1807854,"",Lincoln,Husky,Black and White,Dog,28 years 4 months.,Unknown,Canine intake room,2018-07-07 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60196,2018-07-07 09:32:12,Stray,0,D1807855,"",Maple,Golden Retriever,Golden,Dog,28 years 4 months.,Unknown,Canine intake room,2018-07-07 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60198,2018-07-07 12:13:15,Litter relinquishment,0,C1807854,"",Lion,Domestic Short Hair,Black and grey,Cat,6 months.,Female,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60199,2018-07-07 12:13:15,Litter relinquishment,0,C1807855,"",Witch,Domestic Short Hair,Black,Cat,6 months.,Female,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60200,2018-07-07 12:13:15,Litter relinquishment,0,C1807856,"",Wardrobe,Domestic Short Hair,Black and White,Cat,6 months.,Male,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60201,2018-07-07 14:02:33,Litter relinquishment,0,C1807857,981020027003654,Dory,Domestic Short Hair,Grey and White,Cat,24 weeks.,Female,Adoptable Cat Middle Colony,2018-07-16 00:00:00,Foster,0,2018-08-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
60201,2018-07-07 14:02:33,Litter relinquishment,0,C1807857,981020027003654,Dory,Domestic Short Hair,Grey and White,Cat,24 weeks.,Female,Adoptable Cat Middle Colony,2018-08-12 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60202,2018-07-07 14:24:13,Landlord issues,0,D1807858,981020027018806,Keanu,Labrador Retriever/Bully Breed Mix,Black and White,Dog,1 year 4 months.,Male,Adoptable Dogs,2018-07-19 00:00:00,Foster,0,2018-07-26 00:00:00,Stray,,Court Order/ Legal,0,0,0
60202,2018-07-07 14:24:13,Landlord issues,0,D1807858,981020027018806,Keanu,Labrador Retriever/Bully Breed Mix,Black and White,Dog,1 year 4 months.,Male,Adoptable Dogs,2018-08-09 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60203,2018-07-07 14:31:28,Incompatible with owner lifestyle,0,D1807859,4b5e04107f,Tyson,Black Labrador Retriever,Black,Dog,7 years 10 months.,Male,Adoptable Dogs,2018-07-26 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60204,2018-07-07 14:42:53,Incompatible with owner lifestyle,0,D1807860,981020027352088,Snickers,Husky/Labrador Retriever,Black and White,Dog,4 years 10 months.,Male,Adoptable Dogs,2018-07-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60205,2018-07-07 14:02:33,Litter relinquishment,0,C1807861,981020027023475,Destiny,Domestic Short Hair,Calico,Cat,24 weeks.,Female,Adoptable Cat Glass Colony,2018-07-16 00:00:00,Foster,0,2018-08-24 00:00:00,Stray,,Court Order/ Legal,0,0,0
60205,2018-07-07 14:02:33,Litter relinquishment,0,C1807861,981020027023475,Destiny,Domestic Short Hair,Calico,Cat,24 weeks.,Female,Adoptable Cat Glass Colony,2018-08-24 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60206,2018-07-07 14:02:33,Litter relinquishment,0,C1807862,981020027352485,Nemo,Domestic Short Hair,Orange and White,Cat,9 months.,Male,Adoptable Cat Middle Colony,2018-07-16 00:00:00,Foster,0,2018-08-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
60206,2018-07-07 14:02:33,Litter relinquishment,0,C1807862,981020027352485,Nemo,Domestic Short Hair,Orange and White,Cat,9 months.,Male,Adoptable Cat Middle Colony,2018-08-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60207,2018-07-07 14:02:33,Litter relinquishment,0,C1807863,981020027325766,Becky,Domestic Short Hair,Grey,Cat,6 months.,Female,Cat room A,2018-07-16 00:00:00,Foster,0,2018-09-18 00:00:00,Stray,2019-01-08 00:00:00,"UU - untreatable, unmanageable",0,1,0
60207,2018-07-07 14:02:33,Litter relinquishment,0,C1807863,981020027325766,Becky,Domestic Short Hair,Grey,Cat,6 months.,Female,Cat room A,2018-10-03 00:00:00,Foster,0,2019-01-08 00:00:00,Stray,2019-01-08 00:00:00,"UU - untreatable, unmanageable",0,1,0
60208,2018-07-07 14:02:33,Litter relinquishment,0,C1807864,981020027280008,Peach,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Feline intake room,2018-07-16 00:00:00,Foster,0,2018-08-11 00:00:00,Stray,,Court Order/ Legal,0,0,0
60208,2018-07-07 14:02:33,Litter relinquishment,0,C1807864,981020027280008,Peach,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Feline intake room,2018-08-11 00:00:00,Adoption,0,2018-09-04 00:00:00,Stray,,Court Order/ Legal,0,0,0
60208,2018-07-07 14:02:33,Litter relinquishment,0,C1807864,981020027280008,Peach,Domestic Short Hair,Tortie,Cat,24 weeks.,Female,Feline intake room,2018-09-04 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60211,2018-07-08 13:41:59,Stray,0,D1807861,981020009920224,Bella,Coonhound,Red,Dog,9 years 5 months.,Female,Dog room B,2018-07-08 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60213,2018-07-08 14:40:06,Stray,0,D1807862,982000364017578,Dane,Beagle/Mix,Brindle,Dog,2 years 7 months.,Male,Adoptable Dogs,2018-08-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60214,2018-07-08 14:46:07,Stray,0,D1807863,981020013898127,Mystic,Labrador Retriever/Mix,Black,Dog,8 years 4 months.,Female,Adoptable Dogs,2018-08-07 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60217,2018-07-09 12:19:53,Incompatible with owner lifestyle,0,D1807866,981020027025808,Cedar,Wire-haired Pointing Griffon,Chocolate,Dog,3 years 6 months.,Male,Adoptable Dogs,2018-07-13 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60218,2018-07-09 12:26:17,Litter relinquishment,0,C1807867,"",London,Domestic Short Hair,Black,Cat,6 months.,Male,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60219,2018-07-09 12:26:17,Litter relinquishment,0,C1807868,"",France,Domestic Short Hair,Black,Cat,6 months.,Male,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60220,2018-07-09 12:26:17,Litter relinquishment,0,C1807869,"",Underpants,Domestic Short Hair,Black,Cat,6 months.,Male,Cat room A,2018-07-09 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60221,2018-07-09 12:36:12,Stray,0,C1807865,981020027312295,Tipper,Domestic Short Hair,Black and White,Cat,6 months.,Male,Adoptable window colony,2018-07-22 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60222,2018-07-09 13:30:39,Stray,0,C1807866,"",Hairy Henry,Domestic Short Hair,Black and Brown,Cat,99 years 10 months.,Unknown,Feline intake room,2018-07-10 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60223,2018-07-09 15:34:13,Stray,0,C1807870,981020027355875,Hastings,Manx,Black and White,Cat,1 year 10 months.,Male,Adoptable Cat Small Colony,2018-08-30 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60224,2018-07-09 16:21:44,Unable to Afford,0,D1807870,941000017417459,Shadow,Weimaraner,Grey,Dog,4 years 2 months.,Male,Adoptable Dogs,2018-07-14 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60225,2018-07-09 16:31:30,Stray,0,C1807871,981020027318280,Lana,Domestic Short Hair,Dilute calico,Cat,1 year 4 months.,Female,Cat obs,2018-08-10 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60226,2018-07-09 16:35:46,Unsuitable Accommodation,0,B1807508,"",Judge Pigeon,Pigeon,Black,Bird,1 year 4 months.,Unknown,Office,2018-07-10 00:00:00,Released To Wild,0,,Stray,,Court Order/ Legal,0,0,0
60227,2018-07-09 16:37:04,Stray,0,D1807872,981020027300086,Gingerbread,Hound,Red merle,Dog,1 year 10 months.,Male,Adoptable Dogs,2018-08-09 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60228,2018-07-09 17:50:56,Stray,0,D1807873,981020027282934,Atlas,Great Dane,Black and White,Dog,1 year 9 months.,Male,Canine intake room,2018-07-10 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60229,2018-07-09 23:06:29,Sick/Injured,0,B1807509,"",Smokey,African Grey,Grey,Bird,2 years 1 month.,Male,Canine intake room,2018-07-10 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60230,2018-07-10 09:48:43,Rabies Monitoring,0,D1807055,"",Oscar,Heeler,Black and grey,Dog,6 years 4 months.,Male,Dog room C,2018-07-21 00:00:00,Reclaimed,0,,Stray,,Court Order/ Legal,0,0,0
60231,2018-07-10 10:23:54,Stray,0,C1807874,"",Chub Chub,Domestic Short Hair,Black and grey,Cat,99 years 10 months.,Unknown,Feline intake room,2018-07-12 00:00:00,Transfer,0,,Stray,,Court Order/ Legal,0,0,0
60233,2018-07-10 13:00:07,Stray,0,C1807876,981020027025693,Clever,Domestic Long Hair,Black and Brown,Cat,6 months.,Male,Adoptable Cat Middle Colony,2018-08-05 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60234,2018-07-10 14:48:13,Stray,0,D1807877,981020027346422,Bunny,Australian Shepherd,Tricolour,Dog,2 years 9 months.,Female,Adoptable Dogs,2018-07-27 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60236,2018-07-10 14:57:53,Incompatible with owner lifestyle,0,C1807872,981020027383519,Iso Pretty,Domestic Short Hair,Silver,Cat,6 months.,Female,Adoptable window colony,2018-07-25 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60237,2018-07-08 15:24:43,Born in Shelter,0,C1807878,981020029345186,Fess,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Adoptable window colony,2018-07-08 00:00:00,Foster,0,2018-09-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
60237,2018-07-08 15:24:43,Born in Shelter,0,C1807878,981020029345186,Fess,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Adoptable window colony,2018-09-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60238,2018-07-08 15:24:43,Born in Shelter,0,C1807879,981020029365380,Robin Song,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Female,Adoptable window colony,2018-07-08 00:00:00,Foster,0,2018-09-15 00:00:00,Stray,,Court Order/ Legal,0,0,0
60238,2018-07-08 15:24:43,Born in Shelter,0,C1807879,981020029365380,Robin Song,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Female,Adoptable window colony,2018-09-15 00:00:00,Foster,0,2018-09-26 00:00:00,Stray,,Court Order/ Legal,0,0,0
60238,2018-07-08 15:24:43,Born in Shelter,0,C1807879,981020029365380,Robin Song,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Female,Adoptable window colony,2018-09-26 00:00:00,Foster,0,2018-10-06 00:00:00,Stray,,Court Order/ Legal,0,0,0
60238,2018-07-08 15:24:43,Born in Shelter,0,C1807879,981020029365380,Robin Song,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Female,Adoptable window colony,2018-10-11 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60239,2018-07-08 15:24:43,Born in Shelter,0,C1807880,981020029314553,Ralf,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Adoptable window colony,2018-07-08 00:00:00,Foster,0,2018-09-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
60239,2018-07-08 15:24:43,Born in Shelter,0,C1807880,981020029314553,Ralf,Domestic Short Hair,"Brown, Black and White",Cat,10 months.,Male,Adoptable window colony,2018-09-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
60240,2018-07-08 15:24:43,Born in Shelter,0,C1807881,981020029320935,Roo,Domestic Short Hair,Grey and White,Cat,10 months.,Male,Adoptable window colony,2018-07-08 00:00:00,Foster,0,2018-09-08 00:00:00,Stray,,Court Order/ Legal,0,0,0
60240,2018-07-08 15:24:43,Born in Shelter,0,C1807881,981020029320935,Roo,Domestic Short Hair,Grey and White,Cat,10 months.,Male,Adoptable window colony,2018-09-08 00:00:00,Adoption,0,,Stray,,Court Order/ Legal,0,0,0
